Entries= 35203, Total sum= 15523,,,,,,,,,,,,
 fSumw[380]=10, x=30360,0]=10,=10,10,,,,,,,,381,10
 fSumw[381]=15, x=30440,1]=15,=15,15,,,,,,,,382,15
 fSumw[382]=12, x=30520,2]=12,=12,12,,,,,,,,383,12
 fSumw[383]=12, x=30600,3]=12,=12,12,,,,,,,,384,12
 fSumw[384]=17, x=30680,4]=17,=17,17,,,,,,,,385,17
 fSumw[385]=11, x=30760,5]=11,=11,11,,,,,,,,386,11
 fSumw[386]=14, x=30840,6]=14,=14,14,,,,,,,,387,14
 fSumw[387]=6, x=30920,7]=6,=6,6,,,,,,,,388,6
 fSumw[388]=11, x=31000,8]=11,=11,11,,,,,,,,389,11
 fSumw[389]=10, x=31080,9]=10,=10,10,,,,,,,,390,10
 fSumw[390]=14, x=31160,0]=14,=14,14,,,,,,,,391,14
 fSumw[391]=7, x=31240,1]=7,=7,7,,,,,,,,392,7
 fSumw[392]=16, x=31320,2]=16,=16,16,,,,,,,,393,16
 fSumw[393]=8, x=31400,3]=8,=8,8,,,,,,,,394,8
 fSumw[394]=17, x=31480,4]=17,=17,17,,,,,,,,395,17
 fSumw[395]=9, x=31560,5]=9,=9,9,,,,,,,,396,9
 fSumw[396]=10, x=31640,6]=10,=10,10,,,,,,,,397,10
 fSumw[397]=15, x=31720,7]=15,=15,15,,,,,,,,398,15
 fSumw[398]=9, x=31800,8]=9,=9,9,,,,,,,,399,9
 fSumw[399]=10, x=31880,9]=10,=10,10,,,,,,,,400,10
 fSumw[400]=18, x=31960,0]=18,=18,18,,,,,,,,401,18
 fSumw[401]=10, x=32040,1]=10,=10,10,,,,,,,,402,10
 fSumw[402]=6, x=32120,2]=6,=6,6,,,,,,,,403,6
 fSumw[403]=13, x=32200,3]=13,=13,13,,,,,,,,404,13
 fSumw[404]=7, x=32280,4]=7,=7,7,,,,,,,,405,7
 fSumw[405]=9, x=32360,5]=9,=9,9,,,,,,,,406,9
 fSumw[406]=11, x=32440,6]=11,=11,11,,,,,,,,407,11
 fSumw[407]=17, x=32520,7]=17,=17,17,,,,,,,,408,17
 fSumw[408]=14, x=32600,8]=14,=14,14,,,,,,,,409,14
 fSumw[409]=14, x=32680,9]=14,=14,14,,,,,,,,410,14
 fSumw[410]=9, x=32760,0]=9,=9,9,,,,,,,,411,9
 fSumw[411]=15, x=32840,1]=15,=15,15,,,,,,,,412,15
 fSumw[412]=11, x=32920,2]=11,=11,11,,,,,,,,413,11
 fSumw[413]=12, x=33000,3]=12,=12,12,,,,,,,,414,12
 fSumw[414]=13, x=33080,4]=13,=13,13,,,,,,,,415,13
 fSumw[415]=12, x=33160,5]=12,=12,12,,,,,,,,416,12
 fSumw[416]=9, x=33240,6]=9,=9,9,,,,,,,,417,9
 fSumw[417]=12, x=33320,7]=12,=12,12,,,,,,,,418,12
 fSumw[418]=7, x=33400,8]=7,=7,7,,,,,,,,419,7
 fSumw[419]=6, x=33480,9]=6,=6,6,,,,,,,,420,6
 fSumw[420]=12, x=33560,0]=12,=12,12,,,,,,,,421,12
 fSumw[421]=8, x=33640,1]=8,=8,8,,,,,,,,422,8
 fSumw[422]=9, x=33720,2]=9,=9,9,,,,,,,,423,9
 fSumw[423]=7, x=33800,3]=7,=7,7,,,,,,,,424,7
 fSumw[424]=11, x=33880,4]=11,=11,11,,,,,,,,425,11
 fSumw[425]=8, x=33960,5]=8,=8,8,,,,,,,,426,8
 fSumw[426]=16, x=34040,6]=16,=16,16,,,,,,,,427,16
 fSumw[427]=10, x=34120,7]=10,=10,10,,,,,,,,428,10
 fSumw[428]=10, x=34200,8]=10,=10,10,,,,,,,,429,10
 fSumw[429]=13, x=34280,9]=13,=13,13,,,,,,,,430,13
 fSumw[430]=8, x=34360,0]=8,=8,8,,,,,,,,431,8
 fSumw[431]=10, x=34440,1]=10,=10,10,,,,,,,,432,10
 fSumw[432]=12, x=34520,2]=12,=12,12,,,,,,,,433,12
 fSumw[433]=10, x=34600,3]=10,=10,10,,,,,,,,434,10
 fSumw[434]=9, x=34680,4]=9,=9,9,,,,,,,,435,9
 fSumw[435]=6, x=34760,5]=6,=6,6,,,,,,,,436,6
 fSumw[436]=13, x=34840,6]=13,=13,13,,,,,,,,437,13
 fSumw[437]=15, x=34920,7]=15,=15,15,,,,,,,,438,15
 fSumw[438]=8, x=35000,8]=8,=8,8,,,,,,,,439,8
 fSumw[439]=17, x=35080,9]=17,=17,17,,,,,,,,440,17
 fSumw[440]=16, x=35160,0]=16,=16,16,,,,,,,,441,16
 fSumw[441]=12, x=35240,1]=12,=12,12,,,,,,,,442,12
 fSumw[442]=12, x=35320,2]=12,=12,12,,,,,,,,443,12
 fSumw[443]=15, x=35400,3]=15,=15,15,,,,,,,,444,15
 fSumw[444]=9, x=35480,4]=9,=9,9,,,,,,,,445,9
 fSumw[445]=15, x=35560,5]=15,=15,15,,,,,,,,446,15
 fSumw[446]=7, x=35640,6]=7,=7,7,,,,,,,,447,7
 fSumw[447]=8, x=35720,7]=8,=8,8,,,,,,,,448,8
 fSumw[448]=13, x=35800,8]=13,=13,13,,,,,,,,449,13
 fSumw[449]=5, x=35880,9]=5,=5,5,,,,,,,,450,5
 fSumw[450]=10, x=35960,0]=10,=10,10,,,,,,,,451,10
 fSumw[451]=14, x=36040,1]=14,=14,14,,,,,,,,452,14
 fSumw[452]=9, x=36120,2]=9,=9,9,,,,,,,,453,9
 fSumw[453]=13, x=36200,3]=13,=13,13,,,,,,,,454,13
 fSumw[454]=17, x=36280,4]=17,=17,17,,,,,,,,455,17
 fSumw[455]=14, x=36360,5]=14,=14,14,,,,,,,,456,14
 fSumw[456]=9, x=36440,6]=9,=9,9,,,,,,,,457,9
 fSumw[457]=16, x=36520,7]=16,=16,16,,,,,,,,458,16
 fSumw[458]=12, x=36600,8]=12,=12,12,,,,,,,,459,12
 fSumw[459]=16, x=36680,9]=16,=16,16,,,,,,,,460,16
 fSumw[460]=11, x=36760,0]=11,=11,11,,,,,,,,461,11
 fSumw[461]=12, x=36840,1]=12,=12,12,,,,,,,,462,12
 fSumw[462]=15, x=36920,2]=15,=15,15,,,,,,,,463,15
 fSumw[463]=10, x=37000,3]=10,=10,10,,,,,,,,464,10
 fSumw[464]=13, x=37080,4]=13,=13,13,,,,,,,,465,13
 fSumw[465]=8, x=37160,5]=8,=8,8,,,,,,,,466,8
 fSumw[466]=12, x=37240,6]=12,=12,12,,,,,,,,467,12
 fSumw[467]=5, x=37320,7]=5,=5,5,,,,,,,,468,5
 fSumw[468]=9, x=37400,8]=9,=9,9,,,,,,,,469,9
 fSumw[469]=10, x=37480,9]=10,=10,10,,,,,,,,470,10
 fSumw[470]=15, x=37560,0]=15,=15,15,,,,,,,,471,15
 fSumw[471]=17, x=37640,1]=17,=17,17,,,,,,,,472,17
 fSumw[472]=12, x=37720,2]=12,=12,12,,,,,,,,473,12
 fSumw[473]=15, x=37800,3]=15,=15,15,,,,,,,,474,15
 fSumw[474]=19, x=37880,4]=19,=19,19,,,,,,,,475,19
 fSumw[475]=11, x=37960,5]=11,=11,11,,,,,,,,476,11
 fSumw[476]=6, x=38040,6]=6,=6,6,,,,,,,,477,6
 fSumw[477]=13, x=38120,7]=13,=13,13,,,,,,,,478,13
 fSumw[478]=11, x=38200,8]=11,=11,11,,,,,,,,479,11
 fSumw[479]=16, x=38280,9]=16,=16,16,,,,,,,,480,16
 fSumw[480]=12, x=38360,0]=12,=12,12,,,,,,,,481,12
 fSumw[481]=15, x=38440,1]=15,=15,15,,,,,,,,482,15
 fSumw[482]=13, x=38520,2]=13,=13,13,,,,,,,,483,13
 fSumw[483]=13, x=38600,3]=13,=13,13,,,,,,,,484,13
 fSumw[484]=7, x=38680,4]=7,=7,7,,,,,,,,485,7
 fSumw[485]=11, x=38760,5]=11,=11,11,,,,,,,,486,11
 fSumw[486]=11, x=38840,6]=11,=11,11,,,,,,,,487,11
 fSumw[487]=8, x=38920,7]=8,=8,8,,,,,,,,488,8
 fSumw[488]=8, x=39000,8]=8,=8,8,,,,,,,,489,8
 fSumw[489]=9, x=39080,9]=9,=9,9,,,,,,,,490,9
 fSumw[490]=12, x=39160,0]=12,=12,12,,,,,,,,491,12
 fSumw[491]=10, x=39240,1]=10,=10,10,,,,,,,,492,10
 fSumw[492]=15, x=39320,2]=15,=15,15,,,,,,,,493,15
 fSumw[493]=9, x=39400,3]=9,=9,9,,,,,,,,494,9
 fSumw[494]=12, x=39480,4]=12,=12,12,,,,,,,,495,12
 fSumw[495]=14, x=39560,5]=14,=14,14,,,,,,,,496,14
 fSumw[496]=12, x=39640,6]=12,=12,12,,,,,,,,497,12
 fSumw[497]=13, x=39720,7]=13,=13,13,,,,,,,,498,13
 fSumw[498]=10, x=39800,8]=10,=10,10,,,,,,,,499,10
 fSumw[499]=14, x=39880,9]=14,=14,14,,,,,,,,500,14
 fSumw[500]=8, x=39960,0]=8,=8,8,,,,,,,,501,8
 fSumw[501]=19680, x=40040,1]=19680,=19680,19680,,,,,,,,502,19680
